class,monster kills per death,death in pvp percentage,player kills per death,accuracy
warrior,3.6138592813109907,0.7685495251019524,0.86504558572879,0.6637947461674817
warrior,2.6738579436542373,0.5401157217798228,0.47166690724602983,0.6814698405944268
warrior,0.6501128615538708,0.9,0.10036086519544078,0.42305665778487134
warrior,1.7138819527543623,0.9,0.2207922906165346,0.8
warrior,6.122440700065605,0.9,1.0605367110453454,0.4290913014426918
warrior,4.890053490382707,0.9,1.8534475793721568,0.8
warrior,5.524717225192227,0.8998129975609078,0.1394083610999785,0.6768934939033439
warrior,2.0839519942570632,0.9,0.5429539771946625,0.3690810255922609
warrior,4.6102433024354745,0.9,0.1143947106178346,0.24484324204401137
warrior,0.6515791759030878,0.9,1.6068555392755823,0.7020930770739459
warrior,0.93537918421395,0.48638411628064204,2.351276160393395,0.31007149636163195
warrior,8.314079168211986,0.9,0.41992326153550535,0.8
warrior,4.127219952271698,0.9,0.6246231070617758,0.8
warrior,2.489608269366113,0.9,0.7260435764807307,0.5795077155159173
warrior,1.1041817404701826,0.2733529342030238,0.28052438257844675,0.578261686226258
warrior,0.5313394533080552,0.9,2.1787230212441724,0.5169518590833614
warrior,3.7375770623624254,0.36236458736937693,3.6874914809354697,0.4887855302654832
warrior,3.479187691358607,0.11337051390567214,0.7020797519255876,0.8
warrior,1.6861369753250468,0.9,0.4460295744447112,0.158559327684109
warrior,5.054043911268698,0.9,0.7832787643080479,0.3496179711446955
warrior,3.505380895666982,0.1134769973990787,0.8687709998997993,0.30482093473532484
warrior,0.8226917231021635,0.6896189300380337,1.8435853342774913,0.6772751690381271
warrior,1.07994717814931,0.9,0.8394777207762908,0.26471357345302166
warrior,5.1404129191350645,0.26366371517000065,1.1208697351874868,0.29056237130240953
warrior,0.7640176329701762,0.5757693514334484,1.6369809898290795,0.5787840921070802
warrior,2.6405532196124835,0.5605317078959132,0.8470940327376758,0.5463471582828442
warrior,3.513504102128277,0.3730282094294002,0.17704736771067098,0.1936730712262466
warrior,0.5971020517028824,0.9,0.2910193974028862,0.21704025998863435
warrior,3.242999794522714,0.5727875226005955,1.5121565397698677,0.33044951328206207
warrior,4.031987372135225,0.9,0.08909922684339446,0.7655953743043705
warrior,0.545187191449521,0.6651018720596121,1.3565819616623966,0.7176508179743166
warrior,2.289419898150811,0.4113375873026347,1.1384189273957364,0.8
warrior,2.515230174790242,0.9,1.5298442845858486,0.8
warrior,7.258616663552517,0.2381066484917409,0.6652505223577958,0.46668983028413
warrior,4.770019744198051,0.9,0.39535061991474,0.7037988944039424
warrior,3.1858990723324756,0.5312921967823708,0.37261267997332076,0.311276312883822
warrior,8.32959837955012,0.9,0.12926701252423806,0.8
warrior,1.3734385685044557,0.7578423513306433,1.8667534415610498,0.8
warrior,3.766820815670418,0.9,0.8678577905001675,0.25961203312278874
warrior,11.657355447929708,0.2541263551625095,1.520190130542351,0.31567016132663284
warrior,5.916995924532883,0.9,1.07170896584064,0.551579820115105
warrior,4.531456154864312,0.17433372926928398,2.4235572665446434,0.7082385482437668
warrior,4.370723092981402,0.9,0.5410734375194748,0.3899923037798646
warrior,0.8119681943076922,0.9,0.2589575043995528,0.551717643393156
warrior,5.240443609091905,0.9,0.5072351811228284,0.7829351698678632
warrior,0.5251178014977531,0.596738301531999,0.25877652337055296,0.8
warrior,0.6827314852548666,0.9,0.4586336802072268,0.6558396395373666
warrior,2.6044948750886294,0.4451835597736419,0.6382989956250665,0.47968867104269575
warrior,4.7700876505352285,0.9,0.5191435999598282,0.8
warrior,2.369587819518551,0.8073002462709825,1.0169245532570268,0.8
warrior,4.043408047516399,0.9,1.1140358801998729,0.8
warrior,3.6127046500148245,0.9,0.3013825062904844,0.17983392195771297
warrior,2.5193972479682394,0.8235055214959036,0.5369708433351835,0.7963589584207114
warrior,4.3163681280507875,0.9,0.6108273975193147,0.8
warrior,9.184239701231894,0.9,1.3288175911182658,0.6099407472221955
warrior,2.314035132356135,0.35069518554764656,2.7158644797819607,0.8
warrior,0.9240785947275116,0.2622949663749952,0.3999454604731563,0.8
warrior,2.6189356654870597,0.9,1.2197384634462478,0.5476065107672184
warrior,7.451080705854603,0.9,0.6240679499926884,0.5223293773934572
warrior,1.1826971305842218,0.9,0.23613146621246978,0.7767099641488017
warrior,3.645205684727753,0.31636019810753335,2.34394463853179,0.8
warrior,4.135759957638035,0.5156504197913531,0.313233310295239,0.2747886262566617
warrior,2.344601666797925,0.9,0.6760988683719682,0.4283426885936831
warrior,1.656236150189823,0.9,1.1740568458477092,0.738672918683155
warrior,2.7529342611396204,0.9,0.6130503345435163,0.34647867900584495
warrior,0.5625577954917261,0.9,1.61563832821669,0.2645793403244104
warrior,2.3200828870166603,0.9,1.5932035672094653,0.405083353308329
warrior,1.7998233064837292,0.9,0.9282955252988289,0.8
warrior,9.698541995673589,0.9,1.1842610391146489,0.6940765787525113
warrior,2.819207912401132,0.20785462412397976,1.0904312285932103,0.20719551504848488
warrior,1.9546964097589852,0.36610932449420397,0.7792296609984195,0.38549904553197745
warrior,1.6165690582503036,0.3323089560219682,0.24821895312895442,0.6034568127921368
warrior,3.0765208151144625,0.42995836320794567,1.2210632259751057,0.43521709763751415
warrior,6.771582459680874,0.7869973624227073,0.3579361729938503,0.7671079753644843
warrior,0.6908152513533284,0.9,1.2988336013956139,0.8
warrior,7.955116880513329,0.9,1.069017202227886,0.4444151139877569
warrior,3.5276377145779225,0.7611908107392703,0.927332869916524,0.25525681326084904
warrior,1.221192793772075,0.5091900406593682,1.3270594096549442,0.8
warrior,3.293510629989838,0.9,1.0322972648482551,0.17761746808519277
warrior,4.864285600143672,0.5179461672129955,0.24656183106634405,0.34289940845298994
warrior,2.736363209742819,0.6019557239421182,0.06220925383441482,0.8
warrior,4.885328149958679,0.9,2.062946281611241,0.8
warrior,5.771476609787244,0.9,0.31767199079271624,0.18271784412002212
warrior,2.329032683593083,0.9,1.4709291085732346,0.7553932932332789
warrior,5.1045669285967215,0.5060008801451567,1.9041755837164358,0.2456012899732209
warrior,3.4963031253665813,0.39620471745676444,0.9172685091461108,0.46141056469996267
warrior,3.1556047975297927,0.9,0.2940245709118655,0.27077532956779415
warrior,11.84858372182299,0.18192015538000078,1.539615407194029,0.19868075599235066
warrior,3.963280426826904,0.9,1.9326223456262839,0.4278752510253008
warrior,3.26404111122654,0.18929321815242836,1.4430018643551439,0.8
warrior,4.722165339957991,0.7495686324592767,0.7452546408804905,0.35052320030141426
warrior,8.055591235987983,0.9,0.30831829875007805,0.27126226988143254
warrior,0.9825508593529749,0.6816414395099745,0.15947465315904702,0.5190028175476692
warrior,1.8833115646703866,0.9,0.06089235088548442,0.4416786154193548
warrior,2.022878584232618,0.5284222136270459,0.933309817123302,0.8
warrior,9.069590869365156,0.2523685339376688,0.9284601147857132,0.22948197493647393
warrior,1.685266384777791,0.9,0.2834118240689078,0.6139022474396139
warrior,2.144542804205976,0.42416599059799265,0.5605162605613296,0.8
warrior,9.80512657984205,0.8229567216099831,1.925134946947037,0.8
warrior,5.290041305937773,0.5943545968123971,0.8508816768259505,0.8
warrior,1.918806304056572,0.9,0.22949205087648916,0.2936296823017435
warrior,0.6653756687124729,0.9,1.4299759392232663,0.5338718975486272
warrior,3.351094843489411,0.22685368340692535,1.9743723161725475,0.20273030754081414
warrior,3.065701679030066,0.9,1.0946567145575263,0.6513811796373028
warrior,1.955631956106179,0.9,1.3661027553007852,0.314731368289746
warrior,1.1272525019912227,0.9,0.9943750980416431,0.8
warrior,1.0276482249030559,0.9,1.116342521054459,0.5890582658373729
warrior,0.9431492485530693,0.9,1.8297653292412834,0.5489560963275304
warrior,1.2345271824463198,0.8423765761241332,0.5345717336131832,0.37185034804571887
warrior,2.2952462619756364,0.4030509180413898,0.3034662357432786,0.38250680493380773
warrior,0.8579401248310388,0.9,1.1417943868339604,0.525964182615002
warrior,4.434537786793792,0.9,1.1030877460471258,0.5104250837264701
warrior,1.5860084897002444,0.9,0.4170047002907115,0.508881808052901
warrior,7.931871245332575,0.12763588641315154,0.6561298785758513,0.7856441855832603
warrior,0.6657520770407934,0.5822423410690057,0.26421932233047285,0.33186268596673263
warrior,0.6434142613910268,0.5129373624745344,0.8023479697725615,0.6258133248358466
warrior,7.059277120820268,0.6767604263165778,1.1691846135448176,0.595239631884395
warrior,1.7001983448319284,0.9,1.9550520871561081,0.3237310430321534
warrior,5.1267153202316464,0.5031228166874767,0.6674928529716062,0.25667422647713994
warrior,9.028281724385343,0.3433119083859708,0.14362374913524595,0.31125744479278017
warrior,0.7368069753634348,0.10181468014879134,0.6441967052937487,0.8
warrior,4.127628679009812,0.4891443895229385,0.9477293343942307,0.2035505544752532
warrior,2.1464324214626065,0.19917756322612656,2.0302230486813344,0.5197659195156346
warrior,1.1381608299081176,0.9,0.9249884389366918,0.52052752682218
rogue,6.581990182825307,1,1.2977475253479196,0.5471077339954337
rogue,0.41879645882267935,0.7878848621451273,2.2402309902639184,0.6072718690728667
rogue,3.0872122703609977,1,1.3933642837687459,0.6679645674200105
rogue,5.145740749155598,0.920926806135157,3.476827935548813,1
rogue,8.367328199573459,1,0.9636793213689083,0.5380121870091457
rogue,1.499431007119631,0.6162103834725033,7.3710078940815515,0.5164746166078282
rogue,5.034663201906849,0.6715752317814161,0.4709124951515986,0.5746485192046841
rogue,7.948581762634707,1,4.503249767406103,0.5083598973629339
rogue,6.851863676210874,1,2.2580656943898387,0.5760090607115524
rogue,1.7868217436951124,0.9834381980623581,5.012849183658904,0.473000142938195
rogue,1.6611834781574855,0.2886141880866208,0.9292851243019492,0.420993700209586
rogue,1.6478600525850657,0.8245717342731937,0.11367527289972526,0.8175620959079064
rogue,4.208248673324441,1,3.4531188340027383,1
rogue,5.506166895361827,0.1419284634972708,4.595697004302582,0.7450730729676618
rogue,0.694138499502881,1,2.3148577880771444,0.7880430921638109
rogue,3.0251776470836953,0.07993890194527915,2.714424477194012,0.4252472178971004
rogue,4.742639046706731,0.48238083909686436,1.0191084108326933,1
rogue,0.5609155964681503,0.08874983375154072,0.9051101079428702,1
rogue,1.586375372611133,0.13763927707475967,0.3114938412756265,1
rogue,1.7251092701888222,0.27220052380678245,4.272235936102121,0.9049779011659038
rogue,5.8900923693281015,1,4.995174948278178,1
rogue,1.130282958915354,0.0988189679345351,1.8838736942590546,0.49311549002930877
rogue,1.8668456562378395,1,0.833926800978081,0.9363005338825175
rogue,1.378193180518182,1,2.681144446304453,1
rogue,5.223725359451739,1,1.4739242031202846,0.7288276079759874
rogue,2.0913986311642523,1,0.45179666768456117,0.760911124190035
rogue,2.065458845560996,0.7429628646025043,1.362523090599775,0.7433653811587735
rogue,3.06001265960475,0.9168952912500762,4.120415610858435,0.9514651935779906
rogue,2.8914699245826205,1,4.000887186135068,0.5074771405212148
rogue,1.4678236732640009,1,0.3553907470582105,1
rogue,0.3724144793520664,0.8139973448213162,3.2473154982889914,0.8682430385686725
rogue,0.46560987933144726,1,0.42469289410206446,1
rogue,3.3487637849688165,0.8801125376878323,3.9188828358451997,1
rogue,1.1088763352180726,1,5.206167636348542,0.7786931450478263
rogue,5.414514752878153,1,1.1010564796006312,0.6496602442721403
rogue,3.464694497591226,0.3485637053665631,0.34950493791716,0.4628804323203345
rogue,5.410483837254811,1,0.3717752061404429,1
rogue,1.1272731586428848,1,5.723513004962628,0.8909635471013554
rogue,6.165023155123769,1,0.17324824105065037,0.5505271769055797
rogue,2.0331654178509444,0.3694407445511816,5.834876525846557,1
rogue,4.905807804616361,0.5278294614629636,0.919947024533407,0.7401149298877567
rogue,1.9885637462591097,0.8280031947841024,1.5984478538829099,1
rogue,2.620192873349123,1,2.778678945945995,0.6347433866883629
rogue,6.786583405159927,1,5.175213264523543,0.4042880158192247
rogue,1.5886676690530765,1,1.712891378145281,1
rogue,3.5842746026792622,0.06653705150031487,4.5766558938469215,0.8867041026546933
rogue,0.7810297969396609,1,0.40470367637951155,1
rogue,0.9656438164785095,0.7724252964570827,4.797683600145103,1
rogue,2.26907884727602,1,3.3811107827608464,1
rogue,3.4370278764439326,0.3817163825145317,2.214101602640678,0.6010176376321985
rogue,1.9149174589860882,1,3.232362265541761,1
rogue,4.151924692159648,0.8160634124474029,0.30897501403707817,0.9093673351180382
rogue,0.990430899942208,0.37400715286960867,1.2087819205520198,0.6778501232695181
rogue,0.9064930498264594,1,1.8416242287441522,1
rogue,4.461394868048766,1,6.182099696043033,1
rogue,5.426867245441682,0.2187621759766591,2.0329596784350357,0.6244713475469184
rogue,2.7778315879925146,1,6.477199883225585,1
rogue,3.605562400909292,0.7536642667459321,1.3242448345947575,0.4754294615641523
rogue,0.9949630793048803,1,2.9161191554871917,0.6822314232385481
rogue,2.532006116350874,1,2.029869477872375,1
rogue,4.9696342095384285,1,2.444198335831421,0.7996801402721354
rogue,1.430832282984509,0.3943983135302466,0.9038381047493426,0.7309157384255758
rogue,0.43466785130882435,1,1.0521909390846536,0.5395026433754393
rogue,2.698630399437337,0.9595302632589376,3.1915830095784177,1
rogue,1.8641887495621523,0.23906872039615976,3.070549011158397,0.7825303139196653
rogue,5.811111891787098,1,3.4356794610867905,0.4504506185589534
rogue,1.2775237356495006,0.5902766917368554,5.846919537663084,0.5723505507873323
rogue,0.6754457879282758,1,4.2297087317045,0.7963189725269201
rogue,8.040588069880696,1,1.193466776900255,0.7393141352980032
rogue,1.8346006779348487,0.736181638216183,4.708007816357654,0.43555674827190993
rogue,3.485111431290691,0.45710679146581507,1.4413087078290272,1
rogue,2.6831970094042465,0.6344478842936532,5.141578891327659,1
rogue,4.273491126463271,0.9386958341890548,5.212653242097911,1
rogue,5.227547877972663,1,2.287081309414773,0.7522204250617288
rogue,3.467152922391901,1,0.2663131688297189,0.8591240069653956
rogue,0.34400722438211057,1,4.093630867894049,0.6961013208308003
rogue,6.247041401035495,0.9719855050857519,1.003828508816092,0.5512432291916425
rogue,0.8881563076342975,1,4.5282559160107505,1
rogue,1.0385715835747271,0.22631211458865352,4.638232256203272,1
rogue,4.918944280245181,0.6822550137149214,9.319067926399873,0.8677410220437206
rogue,3.0520173949624603,0.8729600555218864,3.3836475549958416,1
rogue,0.8997862310800169,1,1.751661258400696,0.4730934369161963
rogue,1.0315547541184433,0.9173588887779422,2.469261244722144,0.9809248854698888
rogue,5.309845745217551,0.8726123733818301,1.5598620734948205,0.6369954234715323
rogue,0.7587411756402347,1,0.12951068545784938,1
rogue,8.765086144154154,1,4.949241462102502,1
rogue,0.8477037608903821,1,3.6454064803699557,0.8184633354733328
rogue,2.530082560393114,0.06821442130572013,1.17295219982352,0.6729969640727028
rogue,2.0532499448039614,1,2.9718811065094624,0.45760237372737794
rogue,6.262740159312752,1,2.188529408818185,1
rogue,1.0138375711229228,0.7130195543106965,2.8377897085889385,0.889001462915904
rogue,3.2966020955142508,0.6156319148012448,4.894936057894881,0.6668560936314385
rogue,9.544204775609826,1,2.9630477383834535,0.5694244040533609
rogue,2.5827642019785024,1,4.3649580126999155,0.5508528527903498
rogue,0.9771763832448468,0.27889115841567125,6.0589284050550125,0.9742688557658687
rogue,5.964731278302796,1,6.730630032903888,0.9624282864593056
rogue,2.048831171521317,1,0.7894721616231024,0.5510186402938995
rogue,1.4354869227050489,1,1.027164620354216,0.7042803185166426
rogue,2.412388456999057,1,1.5767196592153576,0.7626550172276894
rogue,1.716113880250427,1,4.179970546966363,1
rogue,6.224998787788782,0.11365038742113429,2.773417471250747,1
rogue,0.5292849574702222,0.48824299503186663,4.871663369234824,0.8980408076001108
rogue,0.5915916872268443,1,0.44610047896539196,0.9447994699042453
rogue,3.1837784459847023,0.47361562506895133,2.1042350505317167,1
rogue,4.82012405200625,1,2.2513002941091487,1
rogue,2.844958592676783,0.31450527382921734,0.24875714101253613,1
rogue,2.4791161498261722,0.21642236539186718,4.32981261889535,0.6290549080817571
rogue,3.2541618891848767,0.5545531061667951,3.7374567276709034,0.7439180423012879
rogue,5.144861914430186,0.6839541650796078,2.601617927154233,0.6040440907201645
rogue,1.1716418280942125,0.33213728067475873,3.5797845636797505,0.5324967296058329
rogue,2.8552753438447396,1,4.682225819489459,0.7456807278674649
rogue,2.812100795165467,1,1.3576131934483064,1
rogue,5.37945762094578,0.031765309550441385,0.6842128940264489,0.5514200413938607
rogue,5.835261001510273,0.220863136305962,1.504489398375973,0.4918118589422744
rogue,1.0015993945671189,1,1.6443184452294737,0.7309465385125954
rogue,1.8019615835623954,1,5.673419513899571,0.46422532748341944
rogue,1.0748326236941896,0.0662578771312514,3.1099471924952775,0.7902533228836806
rogue,0.5568552275400385,0.18993376071226176,4.8292665783887,0.6495564830886141
rogue,1.21706904061527,1,3.158001970778923,0.8600452779393639
rogue,6.352249565040739,1,2.1860456192606073,0.509649122358047
rogue,3.866830193590976,0.8090523325086584,3.5162642907788215,0.7518076770592923
rogue,1.9444061434245588,0.8122096944379441,2.4276324848618374,0.9874928316217272
rogue,6.330043207413077,1,0.3129179087301006,0.9422550368538151
rogue,5.528606050574025,1,7.348616424802399,1
rogue,2.727576870968447,0.3226474362927988,1.7398115074269276,0.8092440575019189
rogue,5.1677914557480396,0.00526216599437788,1.4127458206828252,0.47293403357011
rogue,8.715826257747766,1,2.605963144586203,0.7976142398728093
rogue,2.4172815337013804,0.8787798261644633,1.1925888939366633,0.5170856131169672
rogue,3.77569382018285,0.6530123745671987,2.4191833681862684,1
rogue,1.9820557543561126,1,0.8490758415277864,1
rogue,2.4187428651123257,0.1382741595849831,0.1042547370745579,0.6179476132955343
rogue,0.7507476872207988,0.5394167380515134,2.0135518708004243,1
rogue,1.1473481316987542,1,3.3054657563420076,1
rogue,1.9635243516372765,1,4.210574671728584,0.5514641175982586
rogue,0.8242787420051949,0.0638870849447093,2.963664564967058,1
rogue,3.4901046059331304,1,2.065378241150137,0.4329749280496542
rogue,3.5797584918200185,0.6035811557374661,3.7508249332373986,1
rogue,0.8449498579448493,0.37834081386240276,4.038549097916602,0.9486595201808147
rogue,3.850685398857406,1,1.0162709936499759,0.9426959226807696
rogue,0.35704554020322626,1,0.4718877024177225,1
rogue,1.116479478669325,1,4.11767512230336,0.420688217238722
rogue,5.785876564657652,0.18282441301662658,0.7997996681255444,1
rogue,2.9027093166443203,1,3.515430317793383,1
rogue,6.425036995987954,0.71827339911769,0.9846180228525799,0.8993646538346887
rogue,0.9701278007540224,0.11146443414877175,1.777336127279109,0.49261264940897503
rogue,4.890450252170633,1,1.8142084005386483,0.9653240186235991
rogue,3.868930048617705,1,1.9317929454486804,1
rogue,5.10373574767855,0.7021281176066017,4.433512590365391,0.4927741333471106
rogue,2.114348818274367,1,1.5115596178172634,1
rogue,5.460891431490282,1,0.40880010001860634,1
rogue,1.0471194388518812,1,4.565518947838125,0.5864967311848028
rogue,0.6173365157898636,1,4.015054610677519,0.751874369535424
rogue,5.12877686846134,0.38524845231465277,4.528899813330749,0.43477745909621107
rogue,3.642119292446263,0.3594161281868463,0.228874821333477,0.9507323397791548
rogue,1.0429653316775969,0.36941333045841734,1.0091752636482634,0.8430969014871699
rogue,3.4277271450580753,1,3.5619426852330505,1
rogue,2.2434165681213014,0.7793036168563927,3.4502964630555333,1
rogue,2.422058820349839,0.7783916305830383,2.484733050055939,1
rogue,1.463299853087971,1,1.0113900038449728,0.7248225227023571
rogue,4.897217400326214,0.087683575518527,3.8210444705332596,0.44589113001228875
rogue,5.383375975747843,1,2.141423191362693,1
rogue,0.5133320822023988,1,1.3684486162201812,1
rogue,1.119851701119276,0.5371748565897494,4.267641272681549,0.9139482082015685
rogue,2.70788713162869,0.54031745901178,2.1185873673735856,0.6527653355877285
rogue,1.3690842321856023,0.3305063486479128,1.1071483619065612,0.7245010509306267
rogue,1.6219158838892156,0.09804839123748188,3.4511583398586714,1
rogue,4.201547147903283,1,4.0456154202049355,0.7892065607747683
rogue,2.255373536533822,1,0.4158019974513425,1
rogue,0.35214378145037506,1,0.1305068801296501,0.7247218457270379
rogue,5.043035816522255,1,1.2705475100883241,0.7909438466882633
rogue,1.7587499437380387,1,2.3820135078825015,0.4705408404976727
rogue,8.542191964974997,0.04834818918787612,6.382761653764306,1
rogue,2.4340773723669997,0.15686836591326014,2.1354283891170653,0.620207237523426
rogue,5.800742121631531,1,0.33205221813428354,1
rogue,1.5303216501874901,1,1.7588376719198802,0.4924503378295997
rogue,1.9473835578414684,1,3.331895397850312,0.8061439830255348
rogue,0.9289790931824544,1,6.123866519179733,0.6766330737117865
rogue,2.190488890344386,0.2277199233681885,2.2446190734926446,1
rogue,1.4882210624991157,1,2.638109225578452,1
rogue,1.2761647525900919,0.605373297725802,2.921519100834404,1
rogue,5.15125576781367,0.16318500748389186,2.6095082094648423,0.8826050443958153
rogue,0.5022816255405911,0.32774038095820857,0.3341438166956934,1
rogue,0.5843270551323276,1,0.4644804010229219,0.624870192667104
rogue,3.0940610711198424,0.16979508846685937,1.541584472741596,1
rogue,4.521101365805551,1,5.838631076444547,1
rogue,3.6562290854757404,0.5956300039811927,3.257396050262702,1
rogue,3.151861364154497,1,0.7071891987619412,0.4710480745001393
rogue,3.311907657344853,1,3.668245671044678,0.8756020693443438
rogue,3.615001298072283,1,1.5132413097800301,0.709898357337261
rogue,7.167314810048092,0.5959079918440047,1.266470954941497,0.5022524417547342
rogue,2.3263462494376936,0.05152644260869083,2.872964782019419,0.9942130938515467
rogue,1.6197385391884778,1,3.6884581617586507,0.7627663212643752
rogue,3.6062300443673214,1,5.21239643270872,1
rogue,6.425794664395699,1,1.0449776816897272,1
rogue,1.4218779843106781,1,5.648493329593283,0.7738816678047082
rogue,3.1932085822839023,0.5747282020037147,5.854799906617798,0.40766426049217275
rogue,1.228145813704892,1,5.549942323679964,0.5904029759203174
rogue,3.1027266886784584,0.18135377101876843,1.2044988642352212,1
rogue,4.99210582465633,0.9584600430379799,3.4756809035358702,0.9269081754673353
rogue,1.3110566983855259,0.4991543354906385,4.797625461912953,0.7807044449849236
